Business ID,Business Type,Date,Season,Weather,Location,Revenue,Profit,Growth Rate,Num Employees,GDP Growth,Inflation,Unemployment,Marketing Spend,Customer Rating,Tech Adoption,Sentiment Score
46879,Toy Shop,2023-08-22 10:22:41.917724,Monsoon,Cloudy,Nagpur,506350,87579,0.002,18,0.012,0.03,0.034,35705,4.4,Medium,0.4
10968,Tech Shop,2023-08-22 10:44:09.078671,Monsoon,Cloudy,Mumbai,51828,2894,0.077,44,0.026,0.057,0.064,695,5.0,Medium,0.62
48539,Grocery Store,2023-08-22 10:49:00.168992,Monsoon,Rainy,Vadodara,463450,87532,0.055,42,0.018,0.027,0.058,8497,3.6,Medium,0.67
46626,Pet Shop,2023-08-22 11:36:34.878103,Monsoon,Rainy,Vadodara,286772,35379,0.039,12,0.012,0.023,0.034,17671,3.7,Low,0.76
29180,Street Food Vendor,2023-08-22 11:40:34.134959,Monsoon,Cloudy,Lucknow,256217,44839,0.069,15,0.018,0.033,0.079,18087,4.2,Low,0.56
19138,Electrical Appliances,2023-08-22 11:53:10.857488,Monsoon,Rainy,Bhopal,429521,62151,0.059,16,0.033,0.059,0.039,10429,3.4,Low,0.98
1581,Ice Cream Parlor,2023-08-22 13:17:43.485857,Monsoon,Rainy,Jaipur,103798,10234,0.111,3,0.033,0.059,0.079,4808,4.7,Medium,0.56
21022,Shoe Store,2023-08-22 14:29:15.312793,Monsoon,Rainy,Mumbai,387101,21244,0.085,24,0.013,0.055,0.08,8239,3.1,High,0.84
35533,Stationery Shop,2023-08-22 14:41:03.125521,Monsoon,Rainy,Bangalore,308741,31955,0.117,40,0.029,0.038,0.05,26491,3.8,Low,0.98
35361,Bakery,2023-08-22 14:51:31.097950,Monsoon,Rainy,Pimpri-Chinchwad,16663,2394,0.027,12,0.043,0.035,0.079,918,4.3,Medium,0.81
34317,Optician,2023-08-22 14:51:32.934537,Monsoon,Rainy,Pimpri-Chinchwad,40722,2481,0.134,33,0.045,0.058,0.057,3556,4.6,Low,0.92
7501,Dry Cleaning Service,2023-08-22 15:21:10.463547,Monsoon,Cloudy,Chennai,344972,62305,0.09,41,0.02,0.043,0.043,8197,4.5,Low,0.73
21452,Clothing Store,2023-08-22 18:49:36.424827,Monsoon,Rainy,Chennai,127496,21335,0.013,16,0.011,0.054,0.039,2885,3.6,Medium,0.41
5998,Spice Shop,2023-08-22 18:51:29.220332,Monsoon,Cloudy,Jaipur,487360,80673,0.007,33,0.026,0.044,0.037,15199,3.5,Low,0.34
32327,Fruit Vendor,2023-08-22 18:54:14.627888,Monsoon,Rainy,Delhi,14052,1793,0.033,25,0.02,0.052,0.047,287,3.7,High,0.79
22443,Optician,2023-08-22 20:11:31.696934,Monsoon,Humid,Visakhapatnam,207755,39143,0.135,20,0.042,0.047,0.034,20650,4.2,Medium,0.32
42553,Tea Stall,2023-08-22 20:41:02.237721,Monsoon,Rainy,Jaipur,16813,1031,0.052,23,0.034,0.059,0.066,716,3.7,High,0.75
24231,Hair Salon,2023-08-22 20:45:36.173294,Monsoon,Rainy,Pune,332191,51575,0.059,6,0.041,0.024,0.067,24730,3.1,Low,0.75
48932,Pharmacy,2023-08-22 21:10:04.225606,Monsoon,Rainy,Patna,177690,29055,0.026,19,0.03,0.043,0.037,4880,4.4,Low,0.54
13018,Jewelry Store,2023-08-22 22:17:58.410619,Monsoon,Rainy,Pune,215699,23399,0.067,47,0.022,0.058,0.045,6739,4.7,Low,0.49
34074,Gym,2023-08-22 22:57:59.897696,Monsoon,Cloudy,Bhopal,479491,29280,0.059,5,0.042,0.053,0.055,27176,5.0,High,0.89
6850,Stationery Shop,2023-08-22 23:01:33.351113,Monsoon,Rainy,Pimpri-Chinchwad,392714,72365,0.069,49,0.036,0.026,0.038,19677,3.7,Medium,0.52
12010,Bookstore,2023-08-22 23:06:52.254001,Monsoon,Cloudy,Patna,283989,42189,0.044,5,0.038,0.022,0.073,20474,3.8,Low,0.83
35600,Sweet Shop,2023-08-22 23:13:54.135368,Monsoon,Rainy,Hyderabad,68289,10677,0.129,28,0.04,0.032,0.037,1324,3.9,Low,0.6
47180,Spice Shop,2023-08-22 23:15:43.961249,Monsoon,Cloudy,Delhi,249277,48503,0.031,15,0.018,0.028,0.062,19080,3.4,High,0.44
40828,Spice Shop,2023-08-22 23:16:26.978930,Monsoon,Rainy,Delhi,319741,54025,0.047,26,0.043,0.028,0.041,10743,3.9,Low,0.68
47034,Furniture Store,2023-08-22 23:26:33.940082,Monsoon,Rainy,Jaipur,91809,15847,0.117,2,0.023,0.023,0.074,5350,3.8,Low,0.32
23794,Bookstore,2023-08-23 00:10:03.047152,Monsoon,Rainy,Pimpri-Chinchwad,65115,6436,0.096,38,0.05,0.022,0.067,5886,3.8,Low,0.61
30793,Cyber Cafe,2023-08-23 01:00:29.371671,Monsoon,Rainy,Delhi,38797,3315,0.044,32,0.012,0.021,0.051,3296,4.4,High,0.5
30733,Dry Cleaning Service,2023-08-23 01:10:20.363166,Monsoon,Humid,Bhopal,348551,33093,0.028,26,0.029,0.026,0.068,25177,3.7,Low,0.82
42667,Cyber Cafe,2023-08-23 01:31:56.253780,Monsoon,Humid,Visakhapatnam,33374,2569,0.16,36,0.03,0.046,0.06,339,3.1,Medium,0.62
12398,Tailor Shop,2023-08-23 01:51:11.311247,Monsoon,Rainy,Pune,471919,86548,0.134,17,0.019,0.028,0.056,25062,3.8,Medium,0.73
49125,Furniture Store,2023-08-23 01:56:51.253110,Monsoon,Rainy,Vadodara,104516,12918,0.09,6,0.025,0.028,0.043,9602,4.7,High,0.35
31622,Tailor Shop,2023-08-23 02:18:46.497687,Monsoon,Rainy,Visakhapatnam,12353,1806,0.153,1,0.015,0.035,0.032,158,4.7,Medium,0.88
46700,Sweet Shop,2023-08-23 02:35:40.891319,Monsoon,Cloudy,Chennai,157018,15544,0.106,32,0.044,0.026,0.068,11317,4.2,Low,0.66
6454,Bookstore,2023-08-23 02:45:45.291453,Monsoon,Rainy,Chennai,314710,50647,0.098,33,0.011,0.027,0.042,15876,3.4,Medium,0.66
3370,Bookstore,2023-08-23 03:23:11.823653,Monsoon,Rainy,Chennai,447849,31803,0.033,11,0.023,0.048,0.043,4503,3.6,Medium,0.6
7678,Ice Cream Parlor,2023-08-23 03:23:39.489018,Monsoon,Rainy,Ghaziabad,143716,17207,0.015,41,0.047,0.03,0.063,12854,4.3,Medium,0.95
1171,Sweet Shop,2023-08-23 04:50:38.421331,Monsoon,Rainy,Thane,69742,4786,0.084,12,0.049,0.035,0.031,1579,3.1,Low,0.5
17417,Pharmacy,2023-08-23 05:25:48.470104,Monsoon,Rainy,Kolkata,356156,63509,0.12,27,0.029,0.049,0.032,21817,3.7,Low,0.83
9763,Grocery Store,2023-08-23 05:26:53.807331,Monsoon,Cloudy,Jaipur,281087,26205,0.081,13,0.028,0.04,0.079,14374,4.2,Low,0.32
22750,Jewelry Store,2023-08-23 05:36:11.778992,Monsoon,Cloudy,Patna,457028,60330,0.08,49,0.011,0.04,0.07,35884,3.1,Medium,0.63
24342,Tailor Shop,2023-08-23 05:43:26.201556,Monsoon,Rainy,Hyderabad,301390,44850,0.128,5,0.016,0.028,0.079,24806,4.1,Low,0.61
41367,Street Food Vendor,2023-08-23 07:06:50.063675,Monsoon,Rainy,Pune,423516,41289,0.088,41,0.011,0.049,0.048,5735,3.4,High,0.8
49260,Bookstore,2023-08-23 08:03:48.273356,Monsoon,Humid,Ahmedabad,356374,22455,0.086,44,0.018,0.035,0.078,19142,3.8,Medium,0.52
32467,Fruit Vendor,2023-08-23 08:16:08.648145,Monsoon,Cloudy,Bangalore,177397,28050,0.191,8,0.032,0.025,0.06,16013,3.0,High,0.4
9063,Mobile Repair Shop,2023-08-23 08:48:29.703377,Monsoon,Cloudy,Kolkata,14089,1912,0.005,36,0.037,0.041,0.072,1337,5.0,Low,0.85
17570,Sweet Shop,2023-08-23 09:18:10.502409,Monsoon,Humid,Kanpur,410218,32965,0.2,46,0.02,0.047,0.059,34351,5.0,High,0.48
13417,Pet Shop,2023-08-23 10:31:49.516702,Monsoon,Cloudy,Indore,297016,48676,0.007,26,0.043,0.024,0.035,8910,4.0,Medium,0.78
20312,Auto Parts Shop,2023-08-23 10:38:36.147961,Monsoon,Rainy,Chennai,125925,11092,0.089,36,0.022,0.041,0.066,8751,4.5,High,0.48
27238,Furniture Store,2023-08-23 11:33:35.837617,Monsoon,Cloudy,Thane,194711,15440,0.159,34,0.012,0.02,0.071,18056,3.3,Low,0.51
44796,Pet Shop,2023-08-23 11:44:17.574701,Monsoon,Rainy,Bangalore,450550,69479,0.039,36,0.034,0.057,0.037,12553,3.6,High,0.76
15048,Gym,2023-08-23 13:54:04.915249,Monsoon,Rainy,Mumbai,142341,22208,0.091,48,0.023,0.03,0.041,10380,3.1,Low,0.32
49724,Bakery,2023-08-23 14:26:36.341547,Monsoon,Rainy,Thane,301262,56688,0.053,13,0.027,0.042,0.068,8064,3.1,High,0.4
12994,Gym,2023-08-23 15:29:36.404319,Monsoon,Cloudy,Ghaziabad,420659,28760,0.087,41,0.018,0.043,0.054,40790,4.8,Low,0.86
19508,Ice Cream Parlor,2023-08-23 16:07:12.942668,Monsoon,Rainy,Thane,22962,1478,0.01,41,0.022,0.032,0.07,1249,4.1,Low,0.35
6112,Street Food Vendor,2023-08-23 16:09:25.237038,Monsoon,Rainy,Kolkata,493298,40550,0.003,28,0.02,0.04,0.077,30175,3.1,High,0.65
2132,Gym,2023-08-23 16:23:52.586642,Monsoon,Rainy,Lucknow,204979,33462,0.082,12,0.043,0.06,0.04,5506,4.6,High,0.95
15411,Jewelry Store,2023-08-23 16:24:23.007513,Monsoon,Rainy,Chennai,474886,47565,0.1,35,0.03,0.045,0.033,26073,4.8,High,0.83
17418,Shoe Store,2023-08-23 16:34:40.470311,Monsoon,Rainy,Pune,482117,48629,0.07,8,0.035,0.041,0.054,33978,3.4,Medium,0.72
9469,Tailor Shop,2023-08-23 17:11:54.763974,Monsoon,Cloudy,Kanpur,123037,19512,0.064,21,0.023,0.035,0.053,3637,4.0,Medium,0.86
10078,Vegetable Vendor,2023-08-23 17:20:33.853396,Monsoon,Humid,Jaipur,440000,42071,0.033,22,0.041,0.025,0.078,9047,4.5,Medium,0.83
47492,Flower Shop,2023-08-23 17:46:14.009173,Monsoon,Rainy,Patna,97710,14029,0.195,12,0.026,0.025,0.078,1329,3.3,Medium,0.78
45093,Hair Salon,2023-08-23 17:48:22.620009,Monsoon,Rainy,Delhi,326210,55813,0.041,23,0.03,0.026,0.043,16189,4.0,Low,0.54
18696,Mobile Repair Shop,2023-08-23 17:49:51.759505,Monsoon,Rainy,Chennai,40080,6935,0.034,17,0.045,0.024,0.048,1946,3.9,Medium,1.0
26424,Auto Parts Shop,2023-08-23 18:14:58.702250,Monsoon,Rainy,Visakhapatnam,63500,9574,0.07,19,0.024,0.059,0.059,946,3.7,Low,0.74
5444,Furniture Store,2023-08-23 18:34:19.136946,Monsoon,Humid,Lucknow,435071,22613,0.018,38,0.036,0.046,0.069,41065,3.9,Medium,0.32
8459,Fruit Vendor,2023-08-23 19:25:37.615931,Monsoon,Rainy,Vadodara,78931,6209,0.13,30,0.044,0.045,0.053,7876,3.7,Medium,0.67
44821,Vegetable Vendor,2023-08-23 20:18:04.579814,Monsoon,Rainy,Thane,373405,32075,0.022,31,0.041,0.028,0.076,34999,3.9,Medium,0.48
27634,Jewelry Store,2023-08-23 21:01:10.897589,Monsoon,Cloudy,Ghaziabad,453578,41361,0.052,10,0.049,0.043,0.044,11923,4.7,Medium,0.79
27193,Dry Cleaning Service,2023-08-23 21:08:56.830555,Monsoon,Rainy,Ahmedabad,12820,788,0.153,5,0.038,0.054,0.048,413,4.4,High,0.58
11617,Hair Salon,2023-08-23 21:43:24.197966,Monsoon,Rainy,Thane,421470,87467,0.005,14,0.045,0.059,0.039,38336,4.6,Medium,0.62
4849,Optician,2023-08-23 22:02:15.034978,Monsoon,Rainy,Chennai,176585,15932,0.025,6,0.021,0.058,0.057,10067,4.8,High,0.42
29675,Bakery,2023-08-23 22:05:02.210472,Monsoon,Rainy,Jaipur,25559,2139,0.174,18,0.035,0.041,0.078,2116,4.9,High,0.92
43366,Vegetable Vendor,2023-08-23 22:11:33.355639,Monsoon,Rainy,Chennai,313423,37182,0.009,23,0.029,0.038,0.041,30126,3.9,High,0.99
25595,Street Food Vendor,2023-08-23 22:25:23.554333,Monsoon,Rainy,Nagpur,358549,69172,0.08,13,0.012,0.05,0.059,5131,3.1,Low,0.45
15211,Furniture Store,2023-08-23 22:58:26.956703,Monsoon,Cloudy,Chennai,289800,44244,0.067,49,0.032,0.046,0.044,25715,3.6,Medium,0.66
23523,Optician,2023-08-23 23:35:57.977122,Monsoon,Rainy,Kanpur,40193,3310,0.038,44,0.04,0.054,0.051,2445,3.9,Low,0.46
28896,Tailor Shop,2023-08-23 23:36:43.092401,Monsoon,Rainy,Bhopal,373932,35026,0.119,44,0.037,0.033,0.045,19395,4.2,High,0.37
48740,Mobile Repair Shop,2023-08-24 02:34:36.198508,Monsoon,Rainy,Mumbai,103005,16221,0.193,25,0.041,0.026,0.044,9306,4.8,Medium,0.72
200,Jewelry Store,2023-08-24 02:54:47.270870,Monsoon,Cloudy,Mumbai,262078,33325,0.066,32,0.039,0.035,0.031,23286,3.0,Medium,0.73
4948,Electrical Appliances,2023-08-24 03:14:35.049828,Monsoon,Rainy,Pimpri-Chinchwad,411421,48261,0.04,49,0.018,0.028,0.054,30797,3.8,High,0.87
42748,Tech Shop,2023-08-24 03:23:41.266258,Monsoon,Rainy,Vadodara,304984,24858,0.033,47,0.05,0.02,0.057,28203,4.1,Medium,0.7
49019,Street Food Vendor,2023-08-24 03:53:14.237731,Monsoon,Rainy,Bhopal,125231,20491,0.036,30,0.029,0.029,0.046,13133,4.0,Low,0.73
36922,Bakery,2023-08-24 04:52:54.335385,Monsoon,Rainy,Indore,325618,55973,0.178,11,0.03,0.046,0.033,22682,4.4,High,0.45
27819,Furniture Store,2023-08-24 05:51:12.924789,Monsoon,Rainy,Hyderabad,254416,45302,0.155,30,0.016,0.023,0.044,19402,3.8,Low,0.37
27815,Bakery,2023-08-24 07:13:38.924192,Monsoon,Rainy,Bhopal,400394,38195,0.06,47,0.011,0.043,0.037,9472,3.5,High,0.55
24399,Gym,2023-08-24 07:15:03.215919,Monsoon,Rainy,Chennai,159138,19774,0.168,29,0.013,0.032,0.073,9454,3.6,Low,0.77
10369,Shoe Store,2023-08-24 07:36:33.923430,Monsoon,Rainy,Kolkata,512413,39862,0.045,20,0.034,0.06,0.055,31393,3.6,High,0.83
6363,Dry Cleaning Service,2023-08-24 07:53:01.278319,Monsoon,Cloudy,Vadodara,283884,50176,0.154,8,0.011,0.041,0.035,5011,3.6,High,0.46
14042,Furniture Store,2023-08-24 08:15:12.675607,Monsoon,Cloudy,Nagpur,315390,39975,0.09,13,0.047,0.05,0.066,15917,4.5,Medium,0.97
14520,Clothing Store,2023-08-24 08:31:10.790737,Monsoon,Rainy,Pune,503811,29449,0.078,17,0.038,0.041,0.04,44816,3.2,High,0.3
32138,Pet Shop,2023-08-24 08:48:13.580087,Monsoon,Humid,Kolkata,252756,41589,0.038,14,0.011,0.039,0.079,23412,4.5,High,0.51
3526,Street Food Vendor,2023-08-24 09:03:14.846391,Monsoon,Rainy,Nagpur,255996,49767,0.135,21,0.027,0.046,0.056,3187,4.2,High,0.54
30695,Pet Shop,2023-08-24 09:50:06.357299,Monsoon,Rainy,Vadodara,263381,22900,0.124,20,0.041,0.026,0.063,25166,3.6,High,0.54
18683,Photo Studio,2023-08-24 09:52:38.756788,Monsoon,Rainy,Indore,105486,10860,0.041,12,0.025,0.038,0.043,4387,4.8,Medium,0.31
16636,Cyber Cafe,2023-08-24 10:50:40.288599,Monsoon,Rainy,Visakhapatnam,66394,4160,0.018,20,0.027,0.038,0.062,6040,3.5,Low,1.0
11228,Stationery Shop,2023-08-24 11:49:48.124042,Monsoon,Humid,Chennai,418520,60068,0.039,21,0.034,0.049,0.06,31117,4.2,High,0.41
24577,Grocery Store,2023-08-24 11:50:21.260914,Monsoon,Rainy,Ghaziabad,221135,37862,0.065,3,0.029,0.058,0.043,5795,4.4,Low,0.41
13983,Vegetable Vendor,2023-08-24 13:03:55.662684,Monsoon,Cloudy,Ghaziabad,504644,40113,0.088,25,0.05,0.03,0.068,24705,4.6,Low,0.95
38295,Tailor Shop,2023-08-24 13:09:03.543452,Monsoon,Rainy,Patna,428242,43849,0.058,33,0.013,0.032,0.077,36936,3.3,Low,0.96
46163,Electrical Appliances,2023-08-24 13:24:46.794504,Monsoon,Rainy,Vadodara,231413,42128,0.026,24,0.026,0.033,0.053,21476,3.4,Medium,0.38
14432,Stationery Shop,2023-08-24 13:26:11.771278,Monsoon,Rainy,Lucknow,452961,29535,0.065,26,0.025,0.036,0.075,22627,3.2,Low,0.49
35499,Sweet Shop,2023-08-24 13:45:15.120379,Monsoon,Rainy,Jaipur,494038,65133,0.029,30,0.045,0.05,0.056,11368,4.3,High,0.46
26246,Bakery,2023-08-24 13:55:35.663456,Monsoon,Rainy,Ghaziabad,378874,62143,0.12,35,0.013,0.042,0.079,19298,3.1,High,0.7
46980,Electrical Appliances,2023-08-24 14:14:48.932350,Monsoon,Cloudy,Nagpur,265816,25314,0.107,8,0.011,0.03,0.039,7587,4.0,Medium,0.78
42188,Auto Parts Shop,2023-08-24 15:43:18.185565,Monsoon,Rainy,Pimpri-Chinchwad,14812,1665,0.078,8,0.026,0.056,0.061,480,3.1,High,0.45
20335,Tea Stall,2023-08-24 17:58:47.154015,Monsoon,Rainy,Pune,278162,36422,0.124,1,0.036,0.043,0.069,11401,3.5,Medium,0.67
17289,Grocery Store,2023-08-24 18:12:31.441882,Monsoon,Rainy,Jaipur,462711,34277,0.093,13,0.027,0.057,0.076,38552,3.3,Medium,0.9
9880,Fruit Vendor,2023-08-24 18:15:38.823855,Monsoon,Rainy,Indore,116288,23251,0.031,22,0.014,0.022,0.06,1803,5.0,Low,0.4
24287,Auto Parts Shop,2023-08-24 18:52:48.187463,Monsoon,Rainy,Chennai,278371,45667,0.103,10,0.048,0.053,0.054,22793,3.7,High,0.35
31919,Street Food Vendor,2023-08-24 19:02:09.545908,Monsoon,Rainy,Indore,160142,26127,0.102,1,0.022,0.029,0.074,6209,3.7,Low,0.62
45018,Pharmacy,2023-08-24 19:26:57.609385,Monsoon,Rainy,Mumbai,450529,53181,0.061,27,0.01,0.027,0.075,5538,3.8,Medium,0.55
26376,Electrical Appliances,2023-08-24 19:36:28.695265,Monsoon,Rainy,Indore,154836,33030,0.081,27,0.024,0.032,0.036,8728,3.5,Medium,0.49
21214,Toy Shop,2023-08-24 19:52:23.360558,Monsoon,Rainy,Indore,118156,18260,0.016,4,0.036,0.054,0.048,11326,4.1,High,0.67
1114,Hair Salon,2023-08-24 20:38:59.413179,Monsoon,Rainy,Visakhapatnam,308236,60683,0.056,39,0.016,0.032,0.066,8177,4.0,Medium,0.88
10102,Hair Salon,2023-08-24 20:47:51.856955,Monsoon,Rainy,Visakhapatnam,84421,15640,0.091,7,0.04,0.051,0.056,2689,3.2,High,0.45
18726,Jewelry Store,2023-08-24 22:07:19.765842,Monsoon,Rainy,Delhi,103967,15236,0.012,45,0.035,0.028,0.037,8878,4.1,Low,0.58
5866,Tea Stall,2023-08-24 23:14:17.201906,Monsoon,Rainy,Kanpur,435816,52904,0.174,33,0.011,0.055,0.07,25613,3.3,High,0.44
31907,Auto Parts Shop,2023-08-24 23:59:14.544126,Monsoon,Rainy,Nagpur,179713,9463,0.029,47,0.013,0.03,0.038,15134,4.8,High,0.74
18810,Gym,2023-08-25 00:08:01.785564,Monsoon,Rainy,Chennai,411128,67889,0.088,48,0.025,0.031,0.062,5041,3.4,Low,0.84
15478,Toy Shop,2023-08-25 00:10:18.022248,Monsoon,Humid,Pimpri-Chinchwad,239794,45812,0.076,13,0.022,0.053,0.031,20799,4.3,Medium,0.54
31415,Photo Studio,2023-08-25 00:24:56.467242,Monsoon,Rainy,Nagpur,456305,46891,0.008,33,0.039,0.045,0.055,16918,3.2,Low,0.85
21650,Mobile Repair Shop,2023-08-25 01:27:17.486307,Monsoon,Rainy,Indore,497619,45356,0.195,24,0.031,0.03,0.061,5329,4.9,High,0.85
35031,Gym,2023-08-25 02:11:35.042380,Monsoon,Humid,Kolkata,406001,26665,0.056,30,0.046,0.042,0.054,38883,4.6,Low,0.93
13847,Photo Studio,2023-08-25 03:46:14.629043,Monsoon,Humid,Chennai,524877,31458,0.095,10,0.04,0.034,0.038,19083,3.4,Low,0.44
15117,Fruit Vendor,2023-08-25 04:05:09.929841,Monsoon,Rainy,Visakhapatnam,85076,10385,0.129,42,0.012,0.05,0.076,2660,4.9,Low,0.41
11148,Spice Shop,2023-08-25 04:24:38.111994,Monsoon,Cloudy,Patna,144707,11011,0.028,42,0.016,0.021,0.057,14252,4.9,Low,0.42
27736,Stationery Shop,2023-08-25 05:20:00.912275,Monsoon,Cloudy,Lucknow,274120,33593,0.056,37,0.032,0.029,0.032,13835,4.4,Medium,0.45
49117,Dry Cleaning Service,2023-08-25 05:32:32.252003,Monsoon,Rainy,Bhopal,173245,24065,0.053,36,0.046,0.04,0.038,14022,3.7,High,0.79
7478,Clothing Store,2023-08-25 05:51:41.459403,Monsoon,Rainy,Pune,406215,37656,0.02,2,0.023,0.056,0.057,7461,4.3,Medium,0.41
41790,Street Food Vendor,2023-08-25 06:45:31.127207,Monsoon,Rainy,Lucknow,271402,18245,0.059,4,0.024,0.045,0.033,18213,4.8,Low,0.39
23461,Shoe Store,2023-08-25 07:42:20.961485,Monsoon,Rainy,Vadodara,151847,27586,0.003,36,0.046,0.04,0.069,1622,4.7,Low,0.74
21406,Dry Cleaning Service,2023-08-25 07:49:00.410583,Monsoon,Rainy,Ghaziabad,230762,18820,0.003,9,0.04,0.035,0.076,5439,3.3,Medium,0.71
39416,Tech Shop,2023-08-25 08:12:32.710091,Monsoon,Cloudy,Ghaziabad,248061,27435,0.085,9,0.034,0.053,0.063,22761,3.5,High,0.89
37886,Electrical Appliances,2023-08-25 08:34:04.483612,Monsoon,Rainy,Jaipur,168683,18611,0.082,28,0.015,0.052,0.045,18080,3.1,Low,0.78
13289,Mobile Repair Shop,2023-08-25 08:38:26.483236,Monsoon,Cloudy,Vadodara,357147,31273,0.011,20,0.031,0.045,0.068,16027,4.3,High,0.91
42096,Photo Studio,2023-08-25 08:50:25.172085,Monsoon,Cloudy,Ahmedabad,100773,9582,0.127,5,0.028,0.045,0.036,1189,5.0,High,0.49
38779,Spice Shop,2023-08-25 09:19:35.616905,Monsoon,Rainy,Thane,364094,65981,0.0,32,0.032,0.031,0.069,12803,3.3,Medium,0.6
46684,Mobile Repair Shop,2023-08-25 09:29:30.889018,Monsoon,Rainy,Hyderabad,27602,2167,0.076,48,0.015,0.027,0.041,1268,5.0,Low,0.67
48777,Optician,2023-08-25 10:18:23.203918,Monsoon,Rainy,Kolkata,67871,8597,0.054,26,0.026,0.042,0.038,2846,3.9,Low,0.53
37728,Optician,2023-08-25 11:05:28.460055,Monsoon,Rainy,Kolkata,230889,34013,0.074,14,0.035,0.047,0.071,20035,3.9,High,0.62
27932,Toy Shop,2023-08-25 11:08:10.941617,Monsoon,Rainy,Pune,385975,38582,0.13,7,0.01,0.032,0.036,23194,3.1,Low,0.67
15747,Optician,2023-08-25 11:49:00.087105,Monsoon,Cloudy,Patna,484104,48130,0.085,43,0.025,0.027,0.071,37390,3.7,Medium,0.48
8018,Hair Salon,2023-08-25 12:08:28.550335,Monsoon,Rainy,Hyderabad,463902,83196,0.048,35,0.033,0.028,0.053,27350,4.3,Medium,0.82
12811,Flower Shop,2023-08-25 12:22:57.374173,Monsoon,Cloudy,Jaipur,195983,10630,0.092,11,0.047,0.039,0.05,17588,3.6,Low,0.88
13125,Stationery Shop,2023-08-25 13:37:54.440296,Monsoon,Humid,Chennai,162947,20752,0.012,33,0.015,0.032,0.034,8222,4.9,Medium,0.82
48657,Street Food Vendor,2023-08-25 14:08:01.185867,Monsoon,Humid,Bangalore,402053,30130,0.059,41,0.039,0.05,0.034,17069,3.4,Low,0.37
39371,Tea Stall,2023-08-25 14:21:14.703726,Monsoon,Rainy,Jaipur,146798,24459,0.103,48,0.015,0.054,0.076,9192,4.4,Low,0.65
14609,Tea Stall,2023-08-25 15:08:29.810789,Monsoon,Humid,Kanpur,361233,31870,0.042,24,0.036,0.039,0.069,17751,4.8,High,0.38
390,Vegetable Vendor,2023-08-25 15:32:08.298576,Monsoon,Rainy,Ghaziabad,95296,17905,0.097,4,0.027,0.047,0.042,1573,4.5,Low,0.4
45040,Street Food Vendor,2023-08-25 16:00:22.612570,Monsoon,Rainy,Indore,150394,23532,0.115,41,0.034,0.027,0.037,7102,4.2,Medium,0.35
11678,Clothing Store,2023-08-25 16:09:05.206693,Monsoon,Rainy,Nagpur,264974,47513,0.036,34,0.03,0.05,0.048,23388,3.8,Medium,0.63
1714,Pharmacy,2023-08-25 16:28:15.518017,Monsoon,Rainy,Pune,113271,12845,0.058,38,0.018,0.036,0.073,1856,3.4,Low,0.92
47861,Optician,2023-08-25 16:56:58.066387,Monsoon,Cloudy,Kolkata,219749,33224,0.036,32,0.017,0.028,0.035,2116,3.5,High,0.3
30219,Fruit Vendor,2023-08-25 17:33:07.288646,Monsoon,Rainy,Nagpur,162577,19379,0.027,11,0.032,0.035,0.055,13403,3.2,Low,0.32
8187,Street Food Vendor,2023-08-25 17:40:02.576768,Monsoon,Rainy,Bangalore,125238,11796,0.127,19,0.016,0.034,0.031,1743,4.4,High,0.94
28075,Bakery,2023-08-25 18:25:10.963619,Monsoon,Rainy,Ahmedabad,273481,17033,0.022,25,0.019,0.036,0.033,3795,4.1,Low,0.31
24961,Bakery,2023-08-25 18:29:05.341357,Monsoon,Rainy,Jaipur,28311,1650,0.142,46,0.049,0.033,0.073,2124,3.5,Low,0.96
27043,Fruit Vendor,2023-08-25 19:54:08.809219,Monsoon,Cloudy,Lucknow,308647,30235,0.098,35,0.014,0.039,0.052,28492,4.6,Medium,0.8
33319,Spice Shop,2023-08-25 20:37:45.785306,Monsoon,Rainy,Mumbai,320001,34712,0.042,49,0.024,0.03,0.032,27273,4.1,Medium,0.63
27512,Dry Cleaning Service,2023-08-25 21:26:47.877166,Monsoon,Cloudy,Vadodara,62056,10045,0.009,48,0.018,0.041,0.049,1252,3.6,High,0.97
13753,Flower Shop,2023-08-25 22:04:53.608292,Monsoon,Humid,Chennai,83702,7933,0.032,25,0.025,0.043,0.053,6967,4.8,High,0.91
2774,Bookstore,2023-08-25 22:26:05.728153,Monsoon,Rainy,Pune,297076,56536,0.171,28,0.025,0.051,0.055,23890,4.7,Medium,0.94
13631,Mobile Repair Shop,2023-08-25 23:03:40.575313,Monsoon,Rainy,Bhopal,100777,19432,0.166,32,0.049,0.042,0.042,6072,3.3,High,0.77
22368,Ice Cream Parlor,2023-08-25 23:26:41.676597,Monsoon,Rainy,Pune,455446,69270,0.18,49,0.045,0.059,0.034,16292,5.0,Low,0.64
21768,Street Food Vendor,2023-08-25 23:43:33.515399,Monsoon,Rainy,Patna,73076,4425,0.002,44,0.016,0.038,0.044,3240,3.2,Low,0.3
40638,Stationery Shop,2023-08-26 00:15:18.951362,Monsoon,Rainy,Indore,456045,23112,0.045,14,0.011,0.023,0.039,24400,3.7,Low,0.53
31647,Tailor Shop,2023-08-26 00:26:33.501364,Monsoon,Cloudy,Lucknow,137424,11337,0.208,38,0.025,0.032,0.048,5104,3.1,Medium,0.82
